seed_id,nid,news_id,category,summary,variant,headline,clickbait_penalty,faithfulness,clarity,specificity,attractiveness,non_clickbait,overall,rationale,ranking,best_variant,worst_variant,judge_model,judge_error,nid_existing,news_id_existing,category_existing,summary_existing,headline_existing,clickbait_penalty_existing
81,5232,N53329,health,"Approaching his 40th birthday, Aaron Archer found himself at 230 pounds and nearly 25 percent body fat. He started doing regular HIIT workouts in addition to weight training and calorie tracking, and lost 40 pounds.",original,How This Guy Lost 40 Pounds and Got Shredded for His 40th Birthday,0.99997437,3,4,3,4,3,3,The headline is attractive but uses 'shredded' which is somewhat informal and potentially exaggerated.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
81,5232,N53329,health,"Approaching his 40th birthday, Aaron Archer found himself at 230 pounds and nearly 25 percent body fat. He started doing regular HIIT workouts in addition to weight training and calorie tracking, and lost 40 pounds.",zero_shot,Aaron Archer loses 40 pounds through HIIT workouts and calorie tracking,0.00019100175,5,5,5,4,5,5,"This headline accurately captures the main points without exaggeration, making it clear and specific.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
81,5232,N53329,health,"Approaching his 40th birthday, Aaron Archer found himself at 230 pounds and nearly 25 percent body fat. He started doing regular HIIT workouts in addition to weight training and calorie tracking, and lost 40 pounds.",optimized,Aaron Archer loses 40 pounds through HIIT workouts and calorie tracking,0.00019100175,5,5,5,4,5,5,"Identical to the zero_shot, it effectively conveys the essential information without embellishment.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
82,57339,N56676,news,Three former Louisville Metro Police Department officers will have to pay back thousands of dollars in restitution for an overtime scheme that lasted years. Sgt. Brian Stanfield and Detectives Todd Roadhouse and Mark Final pleaded guilty to federal wire fraud charges Monday. The three officers admitted to submitting overtime requests and collecting payments for hours they did not actually work. As part of a unit in the department's Narcotics...,original,3 former LMPD officers plead guilty to federal charges of falsifying overtime records,0.00017939623,5,5,5,4,5,5,Accurately reports the guilty plea and describes the fraud clearly.,"[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
82,57339,N56676,news,Three former Louisville Metro Police Department officers will have to pay back thousands of dollars in restitution for an overtime scheme that lasted years. Sgt. Brian Stanfield and Detectives Todd Roadhouse and Mark Final pleaded guilty to federal wire fraud charges Monday. The three officers admitted to submitting overtime requests and collecting payments for hours they did not actually work. As part of a unit in the department's Narcotics...,zero_shot,Three former Louisville officers ordered to pay restitution for overtime fraud,0.00013525832,4,5,4,4,5,4,Describes the restitution but lacks detail about the guilty plea.,"[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
82,57339,N56676,news,Three former Louisville Metro Police Department officers will have to pay back thousands of dollars in restitution for an overtime scheme that lasted years. Sgt. Brian Stanfield and Detectives Todd Roadhouse and Mark Final pleaded guilty to federal wire fraud charges Monday. The three officers admitted to submitting overtime requests and collecting payments for hours they did not actually work. As part of a unit in the department's Narcotics...,optimized,Three former Louisville officers ordered to pay restitution for overtime fraud,0.00013525832,4,5,4,4,5,4,Similar to zero_shot; lacks emphasis on guilty pleas but is clear.,"[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
83,58272,N8133,autos,"Two crashes caused major issues Thursday morning near I-265 and I-65 in south Louisville. A jackknifed semi closed the ramp from I-265 West to I-65 North. That ramp has since opened. Sign up for our Newsletters The semi was leaking fuel. Another accident also blocked lanes on I-65 North, just inside I-265. READ THE FULL STORY:Crashes causing backups near I-265 and I-65 in Louisville CHECK OUT WLKY:Live. Local. Late-Breaking. Get the top...",original,Crashes causing backups near I-265 and I-65 in Louisville,8.717502e-05,5,5,4,4,5,4,Faithfully summarizes the crashes and their effect on traffic.,"[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
83,58272,N8133,autos,"Two crashes caused major issues Thursday morning near I-265 and I-65 in south Louisville. A jackknifed semi closed the ramp from I-265 West to I-65 North. That ramp has since opened. Sign up for our Newsletters The semi was leaking fuel. Another accident also blocked lanes on I-65 North, just inside I-265. READ THE FULL STORY:Crashes causing backups near I-265 and I-65 in Louisville CHECK OUT WLKY:Live. Local. Late-Breaking. Get the top...",zero_shot,Crashes near I-265 and I-65 in Louisville cause traffic backups,8.846516e-05,5,5,4,4,5,4,"Accurate and clear, notes the cause of traffic but lacks detail on incidents.","[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
83,58272,N8133,autos,"Two crashes caused major issues Thursday morning near I-265 and I-65 in south Louisville. A jackknifed semi closed the ramp from I-265 West to I-65 North. That ramp has since opened. Sign up for our Newsletters The semi was leaking fuel. Another accident also blocked lanes on I-65 North, just inside I-265. READ THE FULL STORY:Crashes causing backups near I-265 and I-65 in Louisville CHECK OUT WLKY:Live. Local. Late-Breaking. Get the top...",optimized,Crashes near I-265 and I-65 in Louisville cause traffic backups,8.846516e-05,5,5,4,4,5,4,"Same as zero_shot, clear and direct title with similar details.","[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
84,51584,N44471,sports,The head coach may have doomed his team - and his kicker - with the questionable call.,original,Matt Nagy defends decision to kneel before Eddy Pineiro miss,0.00025608504,4,5,4,4,5,4,It captures the essence of the coach's decision while being specific but lacks some urgency.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
84,51584,N44471,sports,The head coach may have doomed his team - and his kicker - with the questionable call.,zero_shot,Head coach's questionable call puts team and kicker at risk,7.658624e-05,5,5,5,4,5,5,Directly addresses the consequences of the coach's decision effectively and clearly.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
84,51584,N44471,sports,The head coach may have doomed his team - and his kicker - with the questionable call.,optimized,Head coach's questionable call puts team and kicker at risk,7.658624e-05,5,5,5,4,5,5,"Identical to zero_shot, it effectively conveys the issue at hand with clarity and specificity.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
85,47627,N52164,weather,"Twitter user Brian the Brachiosaurus created a lovely video showing the progression of the snow in Point Place, Ohio, on Nov. 12, even though their clock literally froze from freezing rain at 3:44 p.m.",original,Brian the Brachiosaurus' snow time-lapse,0.85267437,3,4,2,3,4,3,"The headline lacks detail about the freezing clock and location, which is important for context.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
85,47627,N52164,weather,"Twitter user Brian the Brachiosaurus created a lovely video showing the progression of the snow in Point Place, Ohio, on Nov. 12, even though their clock literally froze from freezing rain at 3:44 p.m.",zero_shot,"Video Captures Snow Progression in Point Place, Ohio, Amid Frozen Clock",0.00011354339,5,5,5,5,5,5,This headline accurately captures essential elements of the story and is engaging.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
85,47627,N52164,weather,"Twitter user Brian the Brachiosaurus created a lovely video showing the progression of the snow in Point Place, Ohio, on Nov. 12, even though their clock literally froze from freezing rain at 3:44 p.m.",optimized,"Video Captures Snow Progression in Point Place, Ohio, Amid Frozen Clock",0.00011354339,5,5,5,5,5,5,"Identical to the zero_shot, it effectively communicates the story in a compelling way.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
86,56956,N7103,foodanddrink,Phoenix brunch restaurant Hash Kitchen has 60 ingredients on the largest bloody mary bar in Arizona. Here's the trick to making the massive drinks.,original,Here's the trick pros use to make massive bloody marys at Hash Kitchen in Phoenix,0.9999771,4,4,4,4,4,4,"Offers a hint at a trick, which preserves the main idea but could mislead about the focus on the bar.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
86,56956,N7103,foodanddrink,Phoenix brunch restaurant Hash Kitchen has 60 ingredients on the largest bloody mary bar in Arizona. Here's the trick to making the massive drinks.,zero_shot,Hash Kitchen in Phoenix Features Arizona's Largest Bloody Mary Bar with 60 Ingredients,0.99166155,5,5,5,4,5,5,Accurately describes the bar and includes specific details on location and offerings.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
86,56956,N7103,foodanddrink,Phoenix brunch restaurant Hash Kitchen has 60 ingredients on the largest bloody mary bar in Arizona. Here's the trick to making the massive drinks.,optimized,Hash Kitchen in Phoenix Offers 60-Ingredient Bloody Mary Bar,0.0033109339419752,5,5,5,3,5,5,Directly highlights the offering with clear specificity and no exaggeration.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
87,6951,N57318,news,"A great white shark that weighs over 2,000 pounds and measures 15 feet, 5 inches long has been swimming along the US East Coast.",original,"A 2,000-pound great white shark is swimming off the coast of Florida",0.24557604,4,4,4,3,5,4,Specific to Florida but generalizes the location instead of including the broader East Coast.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
87,6951,N57318,news,"A great white shark that weighs over 2,000 pounds and measures 15 feet, 5 inches long has been swimming along the US East Coast.",zero_shot,"Great white shark over 2,000 pounds spotted off US East Coast",0.00013797265,5,5,5,4,5,5,"Accurate, clear, and includes relevant details about the shark's size and location.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
87,6951,N57318,news,"A great white shark that weighs over 2,000 pounds and measures 15 feet, 5 inches long has been swimming along the US East Coast.",optimized,"Great white shark over 2,000 pounds spotted off US East Coast",0.00013797265,5,5,5,4,5,5,"Same as zero_shot, accurately reflects content and details.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
88,34621,N12853,sports,Finley put together a performance that indicates the Bengals are still looking for their quarterback of the future.,original,Life came at Ryan Finley fast in his first career start,0.00032155888,3,4,3,4,4,3,The headline hints at Finley's experience but lacks direct reference to the Bengals' search for a future quarterback.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
88,34621,N12853,sports,Finley put together a performance that indicates the Bengals are still looking for their quarterback of the future.,zero_shot,Bengals Continue Search for Future Quarterback After Finley's Performance,9.2859475e-05,5,5,5,5,5,5,Clearly communicates the Bengals' ongoing search for a quarterback and directly ties to Finley's performance.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
88,34621,N12853,sports,Finley put together a performance that indicates the Bengals are still looking for their quarterback of the future.,optimized,Bengals Continue Search for Future Quarterback After Finley's Performance,9.2859475e-05,5,5,5,5,5,5,Same as zero_shot; it precisely encapsulates the situation without exaggeration.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
89,56073,N47159,lifestyle,"Michelle Mero Riedel's carefully composed garden in Oakdale is always ready for its close-up. The beds and plots are kept meticulously weeded and deadheaded, and she doesn't hesitate to move a plant that has grown too tall for the plants around it. ""I really like a tidy garden,"" said Mero Riedel. As a professional photographer, Mero Riedel relies on having a photogenic subject right outside ...",original,Photographer tends a picture-perfect garden in Oakdale,0.0005745638,5,5,4,4,5,5,The headline effectively captures the essence of the summary while remaining clear and engaging.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
89,56073,N47159,lifestyle,"Michelle Mero Riedel's carefully composed garden in Oakdale is always ready for its close-up. The beds and plots are kept meticulously weeded and deadheaded, and she doesn't hesitate to move a plant that has grown too tall for the plants around it. ""I really like a tidy garden,"" said Mero Riedel. As a professional photographer, Mero Riedel relies on having a photogenic subject right outside ...",zero_shot,Michelle Mero Riedel's Oakdale Garden Perfectly Suited for Photography,0.99992,5,5,5,5,5,5,"It includes the subject's name and emphasizes the purpose of the garden, making it highly relevant and appealing.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
89,56073,N47159,lifestyle,"Michelle Mero Riedel's carefully composed garden in Oakdale is always ready for its close-up. The beds and plots are kept meticulously weeded and deadheaded, and she doesn't hesitate to move a plant that has grown too tall for the plants around it. ""I really like a tidy garden,"" said Mero Riedel. As a professional photographer, Mero Riedel relies on having a photogenic subject right outside ...",optimized,Michelle Mero Riedel Cultivates Garden in Oakdale for Photography,0.0002757784968707,5,5,5,4,5,5,"While slightly less attractive than the zero_shot, it maintains all other strengths and clarity.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
90,25614,N49789,foodanddrink,"Every week in Genius Recipes often with your help! Food52 Creative Director and lifelong Genius-hunter Kristen Miglore is unearthing recipes that will change the way you cook. Why does everyone keep talking about this chopped salad? It first started making waves in 2006 when Nancy Silverton put it on the menu at Pizzeria Mozza in Los Angeles. Thirteen years later, Food52 community members are still writing to me to tell me how genius it is. It...",original,The Genius Chopped Salad Everyone's (Still) Talking About,0.9999716,4,4,3,4,4,3,Captures interest but lacks specific context.,"[""optimized"", ""zero_shot"", ""original""]",optimized,original,gpt-4o-mini,,,,,,,
90,25614,N49789,foodanddrink,"Every week in Genius Recipes often with your help! Food52 Creative Director and lifelong Genius-hunter Kristen Miglore is unearthing recipes that will change the way you cook. Why does everyone keep talking about this chopped salad? It first started making waves in 2006 when Nancy Silverton put it on the menu at Pizzeria Mozza in Los Angeles. Thirteen years later, Food52 community members are still writing to me to tell me how genius it is. It...",zero_shot,Food52 Highlights Chopped Salad Popularized by Nancy Silverton at Pizzeria Mozza,0.9998566,5,5,5,3,5,5,Accurate and detailed but not as eye-catching.,"[""optimized"", ""zero_shot"", ""original""]",optimized,original,gpt-4o-mini,,,,,,,
90,25614,N49789,foodanddrink,"Every week in Genius Recipes often with your help! Food52 Creative Director and lifelong Genius-hunter Kristen Miglore is unearthing recipes that will change the way you cook. Why does everyone keep talking about this chopped salad? It first started making waves in 2006 when Nancy Silverton put it on the menu at Pizzeria Mozza in Los Angeles. Thirteen years later, Food52 community members are still writing to me to tell me how genius it is. It...",optimized,Food52 Highlights Chopped Salad Recipe from Nancy Silverton at Pizzeria Mozza,0.9998466968536376,5,5,5,4,5,5,Strongly detailed and clear with high interest potential.,"[""optimized"", ""zero_shot"", ""original""]",optimized,original,gpt-4o-mini,,,,,,,
91,21105,N21131,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",original,"SoCal Man Who Donated $900K to Trump Will Plead Guilty to Hiding Work as Foreign Agent, Illegal Campaign Contributions",0.00016324352,5,5,5,4,5,5,"Clearly states the key facts, including the amount donated and the man's guilty plea.","[""original"", ""zero_shot"", ""optimized""]",original,optimized,gpt-4o-mini,,,,,,,
91,21105,N21131,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",zero_shot,Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.0001061044,5,5,4,3,5,4,Accurate but lacks mention of the substantial donation amount and connection to Trump.,"[""original"", ""zero_shot"", ""optimized""]",original,optimized,gpt-4o-mini,,,,,,,
91,21105,N21131,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",optimized,Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.0001061044,5,5,4,3,5,4,Same as zero_shot but redundant; lacks variety.,"[""original"", ""zero_shot"", ""optimized""]",original,optimized,gpt-4o-mini,,,,,,,
92,42302,N64688,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",original,How Suns coach Monty Williams helped Michigan's Juwan Howard become a coach,0.42067647,4,5,4,4,5,4,"While it conveys a helpful relationship, it implies more than what the summary states.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
92,42302,N64688,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",zero_shot,Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.0029476604,5,5,5,5,5,5,"Accurately reflects the summary, is clear, specific, and engaging.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
92,42302,N64688,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",optimized,Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.0029476604,5,5,5,5,5,5,Identical to zero_shot; equally effective and accurate.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
93,59599,N24706,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",original,Last month hottest October on record: EU climate service,0.00021198437,4,5,4,3,5,4,The original headline conveys the core finding but lacks specificity about the temperature increase and the exact comparison.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
93,59599,N24706,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",zero_shot,"October 2023 recorded as the hottest October globally, exceeding previous records",0.0010562853,5,5,5,4,5,5,"The zero_shot headline is accurate, clear, specific about the new record, and engaging without being clickbait.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
93,59599,N24706,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",optimized,"October 2023 recorded as the hottest October globally, exceeding previous records",0.0010562853,5,5,5,4,5,5,The optimized headline mirrors the zero_shot but is equally effective in conveying the news clearly and accurately.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
94,8028,N5932,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,original,69 Texas Nursing Homes Make U.S. News 'Best' Ratings,0.00015268488,5,5,5,4,5,5,Clearly states the key information about the Texas nursing homes and their ranking.,"[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
94,8028,N5932,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,zero_shot,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.692301e-05,5,5,5,4,5,5,Accurately conveys the announcement and includes relevant details about the rating period.,"[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
94,8028,N5932,health,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,optimized,U.S. News & World Report announces 2019-20 best nursing homes ratings,7.692301e-05,5,5,5,4,5,5,"Identical to zero_shot, maintaining clarity and specificity of the announcement.","[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
95,16775,N28787,weather,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",original,Huge storm blows through and makes lake look like raging ocean,0.001636638,2,3,2,3,2,2,"The headline is vague and uses dramatic language, lacking specific details about the storm.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
95,16775,N28787,weather,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",zero_shot,Intense storm brings 50-mph winds and large waves to Great Lakes shores,0.00012829671,5,5,4,4,5,5,"This headline is clear, specific, and accurately describes the weather event without exaggeration.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
95,16775,N28787,weather,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",optimized,Intense storm brings 50-mph winds and large waves to Great Lakes shores,0.00012829671,5,5,4,4,5,5,This headline is identical to zero_shot and retains high quality in all dimensions.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
96,28458,N58243,travel,"Next month, however, you'll be able to see it from your own moped driven by you.",original,Uber Is Launching Mopeds in Paris,0.0011883004,5,5,4,4,5,4,The headline accurately represents the launch and location but lacks the personal element.,"[""optimized"", ""zero_shot"", ""original""]",optimized,original,gpt-4o-mini,,,,,,,
96,28458,N58243,travel,"Next month, however, you'll be able to see it from your own moped driven by you.",zero_shot,Mopeds available for rent next month for personal exploration,0.00050241523,4,5,5,4,5,5,This headline captures the essence of personal use but doesn't mention Uber.,"[""optimized"", ""zero_shot"", ""original""]",optimized,original,gpt-4o-mini,,,,,,,
96,28458,N58243,travel,"Next month, however, you'll be able to see it from your own moped driven by you.",optimized,Mopeds available for rent next month for personal exploration,0.00050241523,4,5,5,4,5,5,"Similar to zero_shot, effective and captures the personal aspect, lacks brand mention.","[""optimized"", ""zero_shot"", ""original""]",optimized,original,gpt-4o-mini,,,,,,,
97,14282,N44833,weather,"Minnesota resident Carol Bauer captured video of a farmer driving his tractor through his fields as snow fell in Graceville, on November 6. Bauer told Storyful weather conditions this year made it challenging for farmers in west-central Minnesota, leading to low crop production. Many acres were not planted due to a wet summer and fall, and even some hail throughout the year, according to Bauer. ""Farmers had to plant cover crops to stop soil erosion or preventive planting instead of a productive crop,"" said Bauer. ""Now we are trying to finish up with wet fall snow. "" Credit: Carol Bauer via Storyful",original,Minnesota Farms Report Low Yields After 'Extremely Challenging' Weather Conditions,8.492726e-05,4,4,3,3,4,3,The headline captures the overall trend but lacks specific attribution to the video and details.,"[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
97,14282,N44833,weather,"Minnesota resident Carol Bauer captured video of a farmer driving his tractor through his fields as snow fell in Graceville, on November 6. Bauer told Storyful weather conditions this year made it challenging for farmers in west-central Minnesota, leading to low crop production. Many acres were not planted due to a wet summer and fall, and even some hail throughout the year, according to Bauer. ""Farmers had to plant cover crops to stop soil erosion or preventive planting instead of a productive crop,"" said Bauer. ""Now we are trying to finish up with wet fall snow. "" Credit: Carol Bauer via Storyful",zero_shot,Minnesota farmer faces challenges with low crop production amid early November snow,8.1641934e-05,5,5,4,4,5,5,"This headline is clear, specific, and accurately reflects the challenges faced by the farmer.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
97,14282,N44833,weather,"Minnesota resident Carol Bauer captured video of a farmer driving his tractor through his fields as snow fell in Graceville, on November 6. Bauer told Storyful weather conditions this year made it challenging for farmers in west-central Minnesota, leading to low crop production. Many acres were not planted due to a wet summer and fall, and even some hail throughout the year, according to Bauer. ""Farmers had to plant cover crops to stop soil erosion or preventive planting instead of a productive crop,"" said Bauer. ""Now we are trying to finish up with wet fall snow. "" Credit: Carol Bauer via Storyful",optimized,Minnesota farmer faces challenges with low crop production amid early November snow,8.1641934e-05,5,5,4,4,5,5,"Identical to zero_shot, it effectively communicates the situation without embellishment.","[""zero_shot"", ""optimized"", ""original""]",zero_shot,original,gpt-4o-mini,,,,,,,
98,40667,N24882,lifestyle,"The Wall of Faces campaign has been tracking down photos of the more than 58,000 faces on the Vietnam Veterans Memorial. But images from 11 men from Detroit are missing.",original,Help find photos of these 11 Vietnam Veterans from Detroit,0.99988997,5,5,5,4,5,5,"The headline is clear and directly addresses the need for photos, making it compelling.","[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
98,40667,N24882,lifestyle,"The Wall of Faces campaign has been tracking down photos of the more than 58,000 faces on the Vietnam Veterans Memorial. But images from 11 men from Detroit are missing.",zero_shot,Campaign seeks missing photos of 11 Detroit veterans from Vietnam Memorial,8.058588e-05,5,5,5,4,5,5,Accurate and informative; it describes the campaign and the specific issue without embellishment.,"[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
98,40667,N24882,lifestyle,"The Wall of Faces campaign has been tracking down photos of the more than 58,000 faces on the Vietnam Veterans Memorial. But images from 11 men from Detroit are missing.",optimized,Campaign seeks missing photos of 11 Detroit veterans from Vietnam Memorial,8.058588e-05,5,5,5,4,5,5,"Similar to zero_shot, it effectively conveys the campaign's purpose and the urgency of the missing photos.","[""original"", ""zero_shot"", ""optimized""]",original,zero_shot,gpt-4o-mini,,,,,,,
99,43505,N6848,news,"Missouri State Auditor Nicole Galloway has again issued a subpoena to Clay County officials pushing the county to turn over documents related to a citizen-mandated audit. ""Given the past conduct of the county in evading the audit, the subpoena was issued to get answers on behalf of Clay County citizens,"" the auditor's office said in a statement. Sign up for our Newsletters In October, a judge dismissed a lawsuit filed by the Clay County...",original,State auditor again issues subpoena to Clay County in citizen-mandated audit,6.6570734e-05,5,5,4,4,5,5,Directly addresses the subpoena and its context.,"[""original"", ""zero_shot"", ""optimized""]",original,optimized,gpt-4o-mini,,,,,,,
99,43505,N6848,news,"Missouri State Auditor Nicole Galloway has again issued a subpoena to Clay County officials pushing the county to turn over documents related to a citizen-mandated audit. ""Given the past conduct of the county in evading the audit, the subpoena was issued to get answers on behalf of Clay County citizens,"" the auditor's office said in a statement. Sign up for our Newsletters In October, a judge dismissed a lawsuit filed by the Clay County...",zero_shot,Missouri Auditor Issues Subpoena for Clay County Audit Documents,6.1828345e-05,5,5,4,4,5,5,Accurate and clear but lacks mention of citizen mandate.,"[""original"", ""zero_shot"", ""optimized""]",original,optimized,gpt-4o-mini,,,,,,,
99,43505,N6848,news,"Missouri State Auditor Nicole Galloway has again issued a subpoena to Clay County officials pushing the county to turn over documents related to a citizen-mandated audit. ""Given the past conduct of the county in evading the audit, the subpoena was issued to get answers on behalf of Clay County citizens,"" the auditor's office said in a statement. Sign up for our Newsletters In October, a judge dismissed a lawsuit filed by the Clay County...",optimized,Missouri Auditor Issues Subpoena for Clay County Audit Documents,6.1828345e-05,5,5,4,4,5,5,Similar to the zero_shot but also lacks mention of citizen mandate.,"[""original"", ""zero_shot"", ""optimized""]",original,optimized,gpt-4o-mini,,,,,,,
