seed_id,candidate_label,variant,candidate_id,candidate_source,category,summary,headline,clickbait_penalty,local_final_score,llm_overall,persona,persona_description,trust,engagement,clarity,audience_fit,overall,rationale,persona_ranking,persona_best_candidate,is_persona_best,consensus_ranking,consensus_best_candidate,is_consensus_best,judge_model,judge_error
2,c5,specificity_sft,specificity_sft,specificity_sft_generator,foodanddrink,"LODI -- Spain's king of red grapes, Tempranillo, has found a home in Lodi, where talented growers and winemakers respect and know how to handle the variety. To celebrate International Tempranillo Day, Bokisch Vineyards is putting on the fourth annual Lodi Tour of Tempranillo Friday through Sunday. This year, 13 boutique wineries in the Lodi American Viticultural Area will showcase their ...","Tempranillo: Spain's king of red grapes, Tempranillo finds home in Lodi",0.00016392846,4.864235,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,3,4,4,4,"Similar to c4, focuses on the grape but less about the event.","[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
3,c1,original,original,human_editor,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",The Best Roller Coasters Around the World,0.99994624,3.2923348,3.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,5,5,4,Accurate and non-clickbait wording.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c2,zero_shot,zero_shot,api_zero_shot_generator,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Roller Coasters Today: Speed Records and Thrilling Designs,0.0004820778,6.2819552,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,4,5,4,4,Informative but slightly sensational.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,gpt-4o-mini,
3,c3,agentic_selected,agentic_selected,agentic_selector_v3,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Roller Coasters: Thrilling Speed Records and Innovative Designs,0.00023779803,6.0739985,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,4,4,4,4,Engaging but can feel overstated.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c4,generic_sft,generic_sft,generic_sft_generator,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.","Roller coasters break speed records, hurl passengers through space",0.00031450033,4.9070706,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",3,3,3,3,3,Could feel exaggerated.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c1,original,original,human_editor,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",The Best Roller Coasters Around the World,0.99994624,3.2923348,3.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,3,4,4,4,A solid title but lacks urgency.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c2,zero_shot,zero_shot,api_zero_shot_generator,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Roller Coasters Today: Speed Records and Thrilling Designs,0.0004820778,6.2819552,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,5,4,4,4,"Engaging and informative, balances well.","[""c2"", ""c3"", ""c1"", ""c4""]",c2,True,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,gpt-4o-mini,
3,c3,agentic_selected,agentic_selected,agentic_selector_v3,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Roller Coasters: Thrilling Speed Records and Innovative Designs,0.00023779803,6.0739985,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,5,4,4,4,Thought-provoking and enticing.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c4,generic_sft,generic_sft,generic_sft_generator,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.","Roller coasters break speed records, hurl passengers through space",0.00031450033,4.9070706,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,2,3,3,2,Lacks clarity and feels hyperbolic.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c1,original,original,human_editor,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",The Best Roller Coasters Around the World,0.99994624,3.2923348,3.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,2,5,4,4,Clear but not compelling enough.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c2,zero_shot,zero_shot,api_zero_shot_generator,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Roller Coasters Today: Speed Records and Thrilling Designs,0.0004820778,6.2819552,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,4,5,4,4,Informative and succinct.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,True,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,gpt-4o-mini,
3,c3,agentic_selected,agentic_selected,agentic_selector_v3,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Roller Coasters: Thrilling Speed Records and Innovative Designs,0.00023779803,6.0739985,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,4,4,4,4,Compact and engaging.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c4,generic_sft,generic_sft,generic_sft_generator,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.","Roller coasters break speed records, hurl passengers through space",0.00031450033,4.9070706,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",3,2,3,2,2,Too sensational for quick skim.,"[""c2"", ""c3"", ""c1"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c1,original,original,human_editor,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",The Best Roller Coasters Around the World,0.99994624,3.2923348,3.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,3,5,4,4,Solid and trustworthy.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c2,zero_shot,zero_shot,api_zero_shot_generator,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Roller Coasters Today: Speed Records and Thrilling Designs,0.0004820778,6.2819552,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,4,5,5,4,Well-rounded title.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,gpt-4o-mini,
3,c3,agentic_selected,agentic_selected,agentic_selector_v3,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Roller Coasters: Thrilling Speed Records and Innovative Designs,0.00023779803,6.0739985,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,4,4,4,4,Strong but slightly less clear.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
3,c4,generic_sft,generic_sft,generic_sft_generator,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.","Roller coasters break speed records, hurl passengers through space",0.00031450033,4.9070706,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",3,3,3,3,3,Less professional feeling.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
4,c1,original,original,human_editor,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",We always believe': Win over 49ers proves Seattle Seahawks' mindset is more than just lip service,0.00021865632,5.323004,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,3,4,4,4,Balanced headline that conveys both mindset and the win.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
4,c2,zero_shot,zero_shot,api_zero_shot_generator,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Seattle Seahawks Defeat Unbeaten 49ers in a Thrilling Comeback Victory,0.00014257236,6.35817,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,4,5,5,5,"Clear and factual, accurately reflects the game's outcome.","[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,gpt-4o-mini,
4,c3,agentic_selected,agentic_selected,agentic_selector_v3,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Mike Jones Highlights Seahawks' Impressive Victory Over 49ers,0.000116833195,6.481703,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,3,3,3,3,Informative but less engaging and specific.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
4,c4,generic_sft,generic_sft,generic_sft_generator,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Seattle Seahawks win over 49ers,7.658858e-05,4.804101,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,2,5,3,3,Very clear but lacks engagement and detail.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
4,c1,original,original,human_editor,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",We always believe': Win over 49ers proves Seattle Seahawks' mindset is more than just lip service,0.00021865632,5.323004,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,5,4,4,4,Engaging angle that focuses on team mindset promotes clicks.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
4,c2,zero_shot,zero_shot,api_zero_shot_generator,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Seattle Seahawks Defeat Unbeaten 49ers in a Thrilling Comeback Victory,0.00014257236,6.35817,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,5,4,5,5,5,Straightforward and likely to attract broad interest.,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,True,gpt-4o-mini,
4,c3,agentic_selected,agentic_selected,agentic_selector_v3,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Mike Jones Highlights Seahawks' Impressive Victory Over 49ers,0.000116833195,6.481703,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,3,3,2,3,"Less engaging compared to others, but informative.","[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,"[""c2"", ""c1"", ""c3"", ""c4""]",c2,False,gpt-4o-mini,
